id,program_code,name,faculty,level,university_name,city,budget_places,paid_places,tuition_cost_rub_year,budget_passing_score,paid_min_score,duration,study_format,language,accreditation,total_places,budget_ratio,tuition_log,paid_min_score_missing,budget_score_missing,cluster_raw,competitiveness_class
1029,38.03.02 | Менеджмент,Управление бизнесом,Факультет Липецкого филиала ФУ при Правительстве РФ,Бакалавриат,Липецкий филиал Финансового университета при Правительстве Российской Федерации,Липецк,4.0,52.0,156300.0,211.0,,0.0,Очная,Русский,государственный,56.0,0.07142857142857142,11.959538914341756,0,0,2,1
1030,38.03.02 | Менеджмент,Управление бизнесом,Факультет Липецкого филиала ФУ при Правительстве РФ,Бакалавриат,Липецкий филиал Финансового университета при Правительстве Российской Федерации,Липецк,,20.0,156300.0,,85.0,0.0,Очная,Русский,государственный,,0.0,11.959538914341756,0,0,2,1
1031,38.03.02 | Менеджмент,Управление бизнесом,Факультет Липецкого филиала ФУ при Правительстве РФ,Бакалавриат,Липецкий филиал Финансового университета при Правительстве Российской Федерации,Липецк,,56.0,71300.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.174665631549477,0,0,2,1
1032,38.03.02 | Менеджмент,Управление бизнесом,Факультет Липецкого филиала ФУ при Правительстве РФ,Бакалавриат,Липецкий филиал Финансового университета при Правительстве Российской Федерации,Липецк,,20.0,71300.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.174665631549477,0,0,2,1
1033,38.03.02 | Менеджмент,Управление бизнесом,Факультет Липецкого филиала ФУ при Правительстве РФ,Бакалавриат,Липецкий филиал Финансового университета при Правительстве Российской Федерации,Липецк,,2.0,156300.0,,85.0,0.0,Очная,Русский,государственный,,0.0,11.959538914341756,0,0,2,1
1034,38.03.02 | Менеджмент,Управление бизнесом,Факультет Липецкого филиала ФУ при Правительстве РФ,Бакалавриат,Липецкий филиал Финансового университета при Правительстве Российской Федерации,Липецк,,2.0,71300.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.174665631549477,0,0,2,1
1035,38.03.02 | Менеджмент,Управление бизнесом,Факультет Новороссийского филиала ФУ при Правительстве РФ,Бакалавриат,Новороссийский филиал Финансового университета при Правительстве Российской Федерации,Новороссийск,8.0,52.0,160500.0,235.0,110.0,0.0,Очная,Русский,государственный,60.0,0.13333333333333333,11.986055452062393,0,0,2,1
1036,38.03.02 | Менеджмент,Управление бизнесом,Факультет Новороссийского филиала ФУ при Правительстве РФ,Бакалавриат,Новороссийский филиал Финансового университета при Правительстве Российской Федерации,Новороссийск,,15.0,160500.0,,110.0,0.0,Очная,Русский,государственный,,0.0,11.986055452062393,0,0,2,1
1037,38.03.02 | Менеджмент,Управление бизнесом,Факультет Новороссийского филиала ФУ при Правительстве РФ,Бакалавриат,Новороссийский филиал Финансового университета при Правительстве Российской Федерации,Новороссийск,,2.0,160500.0,,110.0,0.0,Очная,Русский,государственный,,0.0,11.986055452062393,0,0,2,1
1038,38.03.02 | Менеджмент,Управление бизнесом,Факультет Новороссийского филиала ФУ при Правительстве РФ,Бакалавриат,Новороссийский филиал Финансового университета при Правительстве Российской Федерации,Новороссийск,,10.0,73150.0,,110.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.200281076894816,0,0,2,1
1039,38.03.02 | Менеджмент,Управление бизнесом,Факультет Новороссийского филиала ФУ при Правительстве РФ,Бакалавриат,Новороссийский филиал Финансового университета при Правительстве Российской Федерации,Новороссийск,,60.0,73150.0,,110.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.200281076894816,0,0,2,1
1040,38.03.02 | Менеджмент,Управление бизнесом,Факультет Новороссийского филиала ФУ при Правительстве РФ,Бакалавриат,Новороссийский филиал Финансового университета при Правительстве Российской Федерации,Новороссийск,,2.0,73150.0,,110.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.200281076894816,0,0,2,1
1041,38.03.02 | Менеджмент,Управление бизнесом,Факультет Орловского филиала ФУ при Правительстве РФ,Бакалавриат,Орловский филиал Финансового университета при Правительстве Российской Федерации,Орел,8.0,17.0,118529.0,189.0,85.0,0.0,Очная,Русский,государственный,25.0,0.32,11.682921372073546,0,0,2,1
1042,38.03.02 | Менеджмент,Управление бизнесом,Факультет Пензенского филиала ФУ при Правительстве РФ,Бакалавриат,Пензенский филиал Финансового университета при Правительстве Российской Федерации,Пенза,9.0,41.0,136700.0,228.0,85.0,0.0,Очная,Русский,государственный,50.0,0.18,11.825551337974238,0,0,2,1
1043,38.03.02 | Менеджмент,Управление бизнесом,Факультет Смоленского филиала ФУ при Правительстве РФ,Бакалавриат,Смоленский филиал Финансового университета при Правительстве Российской Федерации,Смоленск,,8.0,58200.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,10.971657815702502,0,0,2,1
1044,38.03.02 | Менеджмент,Управление бизнесом,Факультет Смоленского филиала ФУ при Правительстве РФ,Бакалавриат,Смоленский филиал Финансового университета при Правительстве Российской Федерации,Смоленск,,60.0,58200.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,10.971657815702502,0,0,2,1
1045,38.03.02 | Менеджмент,Управление бизнесом,Факультет Смоленского филиала ФУ при Правительстве РФ,Бакалавриат,Смоленский филиал Финансового университета при Правительстве Российской Федерации,Смоленск,,2.0,58200.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,10.971657815702502,0,0,2,1
1046,38.03.02 | Менеджмент,Управление бизнесом,Факультет Тульского филиала ФУ при Правительстве РФ,Бакалавриат,Тульский филиал Финансового университета при Правительстве Российской Федерации,Тула,5.0,29.0,158100.0,225.0,,0.0,Очная,Русский,государственный,34.0,0.14705882352941177,11.97098934828825,0,0,2,1
1047,38.03.02 | Менеджмент,Управление бизнесом,Факультет Уфимского филиала ФУ при Правительстве РФ,Бакалавриат,Уфимский филиал Финансового университета при Правительстве Российской Федерации,Уфа,5.0,61.0,166200.0,231.0,,0.0,Очная,Русский,государственный,66.0,0.07575757575757576,12.020953178232556,0,0,2,1
1048,38.03.02 | Менеджмент,Управление бизнесом,Факультет Уфимского филиала ФУ при Правительстве РФ,Бакалавриат,Уфимский филиал Финансового университета при Правительстве Российской Федерации,Уфа,,36.0,84150.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.340368083089638,0,0,2,1
1049,38.03.02 | Менеджмент,Управление бизнесом,Факультет Уфимского филиала ФУ при Правительстве РФ,Бакалавриат,Уфимский филиал Финансового университета при Правительстве Российской Федерации,Уфа,,2.0,166200.0,,85.0,0.0,Очная,Русский,государственный,,0.0,12.020953178232556,0,0,2,1
1050,38.03.02 | Менеджмент,Управление бизнесом,Факультет Уфимского филиала ФУ при Правительстве РФ,Бакалавриат,Уфимский филиал Финансового университета при Правительстве Российской Федерации,Уфа,,5.0,166200.0,,85.0,0.0,Очная,Русский,государственный,,0.0,12.020953178232556,0,0,2,1
1051,38.03.02 | Менеджмент,Управление бизнесом,Факультет Уфимского филиала ФУ при Правительстве РФ,Бакалавриат,Уфимский филиал Финансового университета при Правительстве Российской Федерации,Уфа,,2.0,84150.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.340368083089638,0,0,2,1
1052,38.03.02 | Менеджмент,Управление бизнесом,Факультет Уфимского филиала ФУ при Правительстве РФ,Бакалавриат,Уфимский филиал Финансового университета при Правительстве Российской Федерации,Уфа,,40.0,84150.0,,85.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.340368083089638,0,0,2,1
1053,38.03.02 | Менеджмент,Управление бизнесом,Факультет Челябинского филиала ФУ при Правительстве РФ,Бакалавриат,Уральский филиал Финансового университета при Правительстве Российской Федерации,Челябинск,,80.0,167800.0,,110.0,0.0,Очная,Русский,государственный,,0.0,12.030534032473051,0,0,2,1
1054,38.03.02 | Менеджмент,Управление бизнесом,Факультет Ярославского филиала ФУ при Правительстве РФ,Бакалавриат,Ярославский филиал Финансового университета при Правительстве Российской Федерации,Ярославль,,20.0,155500.0,,110.0,0.0,Очная,Русский,государственный,,0.0,11.954407441448915,0,0,2,1
1055,38.03.02 | Менеджмент,Управление бизнесом,Экономический факультет филиала РГАУ-МСХА им. Тимирязева в Калуге,Бакалавриат,Калужский филиал Российского государственного аграрного университета - МСХА им. К.А. Тимирязева,Калуга,,25.0,71000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.170449240431308,0,0,2,1
1056,38.03.02 | Менеджмент,Управление бизнесом,Факультет филиала РАНХиГС в Оренбурге,Бакалавриат,Оренбургский филиал Российской академии народного хозяйства и государственной службы при Президенте РФ,Оренбург,5.0,13.0,147000.0,221.0,,0.0,Очная,Русский,государственный,18.0,0.2777777777777778,11.898194668458823,0,0,0,0
1057,38.03.02 | Менеджмент,Управление бизнесом,Факультет филиала РАНХиГС в Оренбурге,Бакалавриат,Оренбургский филиал Российской академии народного хозяйства и государственной службы при Президенте РФ,Оренбург,,15.0,95600.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.467938559235831,0,0,2,1
1058,38.03.02 | Менеджмент,Управление бизнесом,Факультет филиала СКФУ в г. Пятигорск,Бакалавриат,Пятигорский институт (филиал) Северо-Кавказского федерального университета,Пятигорск,,25.0,167000.0,,110.0,0.0,Очная,Русский,государственный,,0.0,12.025755079404917,0,0,2,1
1059,38.03.02 | Менеджмент,Управление бизнесом,Факультет филиала СКФУ в г. Пятигорск,Бакалавриат,Пятигорский институт (филиал) Северо-Кавказского федерального университета,Пятигорск,,25.0,126000.0,,110.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.744045122410057,0,0,2,1
1060,38.03.02 | Менеджмент,Управление бизнесом,Факультет экономики и управления,Бакалавриат,Московский политехнический университет,Москва,24.0,110.0,345100.0,272.0,,0.0,Очная,Русский,государственный,134.0,0.1791044776119403,12.751592406792705,0,0,1,2
1061,38.03.02 | Менеджмент,Управление бизнесом,Факультет экономики и управления,Бакалавриат,Московский политехнический университет,Москва,10.0,150.0,147200.0,284.0,,0.0,Очно-заочная,Русский,государственный,160.0,0.0625,11.899554278732099,0,0,1,2
1062,38.03.02 | Менеджмент,Управление бизнесом,Факультет экономики и управления,Бакалавриат,Московский политехнический университет,Москва,,100.0,147200.0,,113.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.899554278732099,0,0,2,1
1063,38.03.02 | Менеджмент,Управление бизнесом,Экономический факультет АГУ,Бакалавриат,Адыгейский государственный университет,Майкоп,,20.0,122000.0,,,0.0,Очная,Русский,государственный,,0.0,11.711784520403112,0,0,2,1
1064,38.03.02 | Менеджмент,Управление бизнесом,Экономический факультет АГУ,Бакалавриат,Адыгейский государственный университет,Майкоп,,20.0,59000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,10.985309671896763,0,0,2,1
1065,38.03.02 | Менеджмент,Управление бизнесом,"Институт цифровой экономики, управления и сервиса НовГУ",Бакалавриат,Новгородский государственный университет имени Ярослава Мудрого,Великий Но..,30.0,90.0,150000.0,245.0,,0.0,Очная,Русский,государственный,120.0,0.25,11.918397239722838,0,0,1,2
1066,38.03.02 | Менеджмент,Управление бизнесом,Факультет экономики и менеджмента ЮЗГУ,Бакалавриат,Юго-Западный государственный университет,Курск,15.0,70.0,131000.0,214.0,,0.0,Очная,Русский,государственный,85.0,0.17647058823529413,11.782960235741939,0,0,2,1
1067,38.03.02 | Менеджмент,Управление бизнесом,Факультет экономики и менеджмента ЮЗГУ,Бакалавриат,Юго-Западный государственный университет,Курск,,40.0,75000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.225256725762893,0,0,2,1
1068,38.03.02 | Менеджмент,Управление бизнесом,Институт экономики и управления ТОГУ,Бакалавриат,Тихоокеанский государственный университет,Хабаровск,15.0,100.0,205000.0,213.0,,0.0,Очная,Русский,государственный,115.0,0.13043478260869565,12.230770136157428,0,0,0,0
1069,38.03.02 | Менеджмент,Управление бизнесом,Институт экономики и управления ТОГУ,Бакалавриат,Тихоокеанский государственный университет,Хабаровск,,40.0,88500.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.390769130367211,0,0,2,1
1070,38.03.02 | Менеджмент,Управление бизнесом,Гуманитарный институт ИГХТУ,Бакалавриат,Ивановский государственный химико-технологический университет,Иваново,,30.0,146900.0,,,0.0,Очная,Русский,государственный,,0.0,11.897514169490739,0,0,2,1
1071,38.03.02 | Менеджмент,Управление бизнесом,Гуманитарный институт ИГХТУ,Бакалавриат,Ивановский государственный химико-технологический университет,Иваново,,50.0,63400.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.05723491317159,0,0,2,1
1072,38.03.02 | Менеджмент,Управление бизнесом,"Институт менеджмента, экономики и агротехнологий ХГУ",Бакалавриат,Хакасский государственный университет им. Н.Ф. Катанова,Абакан,11.0,20.0,166000.0,197.0,,0.0,Очная,Русский,государственный,31.0,0.3548387096774194,12.019749091416921,0,0,0,0
1073,38.03.02 | Менеджмент,Управление бизнесом,Финансово-экономический институт СВФУ,Бакалавриат,Северо-Восточный федеральный университет имени М. К. Аммосова,Якутск,10.0,40.0,309000.0,214.0,,0.0,Очная,Русский,государственный,50.0,0.2,12.6410997921206,0,0,0,0
1074,38.03.02 | Менеджмент,Управление бизнесом,Финансово-экономический институт СВФУ,Бакалавриат,Северо-Восточный федеральный университет имени М. К. Аммосова,Якутск,,50.0,95000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.461642696843066,0,0,2,1
1075,38.03.02 | Менеджмент,Управление бизнесом,Институт экономики и управления СКГА,Бакалавриат,Северо-Кавказская государственная академия,Черкесск,,50.0,80000.0,,110.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.289794413577894,0,0,2,1
1076,38.03.02 | Менеджмент,Управление бизнесом,Факультет филиала СамГТУ в г. Новокуйбышевске,Бакалавриат,Филиал Самарского государственного технического университета в г. Новокуйбышевске,Новокуйбыш..,,18.0,145021.0,,116.0,0.0,Очная,Русский,государственный,,0.0,11.8846407340317,0,0,2,1
1077,38.03.02 | Менеджмент,Управление бизнесом,Факультет филиала СамГТУ в г. Новокуйбышевске,Бакалавриат,Филиал Самарского государственного технического университета в г. Новокуйбышевске,Новокуйбыш..,,46.0,87000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.373674891823535,0,0,2,1
1078,38.03.02 | Менеджмент,Управление бизнесом,Факультет филиала СамГТУ в г. Новокуйбышевске,Бакалавриат,Филиал Самарского государственного технического университета в г. Новокуйбышевске,Новокуйбыш..,,6.0,75300.0,,116.0,0.0,Заочная,Русский,государственный,,0.0,11.229248693912288,0,0,2,1
